Race_group,Race,Wave_label,this_datetime,loop_dist,num_skiers
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,5.4,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,5.3,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,5.2,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,5,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,4.9,25
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,4.8,35
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,4.5,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,4.4,48
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,4.3,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,4,23
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3.9,26
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3.8,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3.5,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3.4,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3.3,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3.2,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3.1,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,3,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:48:00Z,2.9,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,2.6,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,2.5,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,2.4,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,2.3,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,2.2,26
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,2.1,18
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,1.9,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,1.8,62
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,1.5,61
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,1.4,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,1.2,52
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,1.1,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,0.9,17
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,0.8,20
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:48:00Z,0.7,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,6.4,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,6.3,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,6,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5.9,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5.8,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5.7,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5.6,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5.5,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5.2,20
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5.1,36
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,5,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,4.8,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,4.7,35
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,4.6,28
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,4.3,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,4.2,22
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,4.1,19
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,4,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.8,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.7,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.6,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.5,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.4,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.3,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.2,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:49:00Z,3.1,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2.9,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2.8,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2.7,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2.6,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2.5,15
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2.4,29
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2.1,51
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,2,14
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,1.8,17
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,1.7,48
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,1.4,65
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,1.1,24
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,1,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:49:00Z,0.9,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,6.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,6.4,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,6.3,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,6.2,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,6.1,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,6,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,5.9,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,5.8,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,5.5,20
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,5.4,36
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,5.3,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,5,29
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,4.9,36
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,4.6,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,4.5,27
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,4.4,20
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,4.3,15
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,4,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,3.9,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,3.8,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,3.7,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,3.6,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,3.5,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,3.4,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:50:00Z,3.3,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,3.2,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,3.1,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,3,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,2.9,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,2.8,16
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,2.7,34
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,2.4,25
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,2.3,40
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,2,61
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,1.9,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,1.7,38
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,1.6,27
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,1.4,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,1.3,24
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,1.2,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:50:00Z,1.1,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,7.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,7,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,6.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,6.6,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,6.5,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,6.4,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,6.3,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,6.2,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,6.1,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,5.8,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,5.7,29
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,5.6,24
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,5.3,26
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,5.2,35
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,5.1,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4.8,23
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4.7,23
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4.6,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4.5,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4.3,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4.2,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4.1,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,4,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,3.9,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,3.8,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,3.7,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,3.6,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:51:00Z,3.5,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,3.5,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,3.4,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,3.3,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,3.2,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,3.1,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,3,30
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,2.9,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,2.7,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,2.6,60
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,2.3,20
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,2.2,45
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,1.9,58
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,1.8,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,1.6,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,1.5,20
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,1.4,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:51:00Z,1.3,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,7.4,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,7.3,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6.9,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6.8,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6.7,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6.6,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6.5,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6.4,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6.1,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,6,29
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,5.9,24
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,5.6,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,5.5,43
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,5.4,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,5.1,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,5,22
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4.9,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4.8,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4.5,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4.4,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4.3,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4.2,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4.1,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,4,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,3.9,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,3.8,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:52:00Z,3.7,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.9,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.8,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.7,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.6,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.5,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.4,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.3,21
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,3.2,18
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,2.9,45
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,2.8,20
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,2.6,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,2.5,56
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,2.4,4
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,2.2,25
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,2.1,40
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,1.8,17
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,1.7,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,1.6,7
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:52:00Z,1.5,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,7.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,7.3,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,7.2,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,7.1,17
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,7,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,6.9,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,6.8,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,6.7,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,6.4,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,6.3,25
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,6.2,28
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5.9,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5.8,30
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5.7,28
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5.4,14
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5.3,16
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5.2,19
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5.1,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,5,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4.8,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4.7,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4.6,10
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4.5,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4.4,5
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4.3,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4.2,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:53:00Z,4,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,4.2,1
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,4.1,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,4,2
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,3.9,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,3.8,5
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,3.7,12
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,3.6,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,3.5,29
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,3.2,25
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,3.1,40
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,2.8,29
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,2.7,36
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,2.4,52
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,2.3,13
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,2.1,3
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,2,18
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,1.9,10
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,1.8,6
BIRKIE SKATE,BIRKIE SKATE,05 W2 BS,2024-02-24T07:53:00Z,1.7,4
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,8.1,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,8,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7.7,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7.6,1
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7.5,6
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7.4,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7.3,13
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7.2,11
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7.1,9
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,7,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,6.7,8
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,6.6,29
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,6.5,28
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,6.2,2
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,6.1,27
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,6,36
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,5.7,3
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,5.6,20
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,5.5,23
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,5.4,12
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,5.3,7
BIRKIE SKATE,BIRKIE SKATE,04 W1 BS,2024-02-24T07:54:00Z,5,14
